user_id,user_name,match_rank,matched_user_id,matched_user_name,final_score,location_score,genre_score,audio_score,role_score,age_score,distance_km,genre_matches,role_matches,age_compatible,matched_location
user_018,Taylor Swift,4,user_035,Ringo Starr,49.75,20.0,75.0,0.0,100.0,100.0,6479.93,Rock|Country|Pop,singer,True,"Liverpool, England"
user_018,Taylor Swift,5,user_002,Elvis Presley,43.5,20.0,50.0,0.0,100.0,100.0,316.23,Country|Pop,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_018,Taylor Swift,6,user_005,Elton John,43.5,20.0,50.0,0.0,100.0,100.0,6736.42,Rock|Pop,singer,True,"Pinner, England | London, England"
user_018,Taylor Swift,7,user_011,Prince,43.5,20.0,50.0,0.0,100.0,100.0,1121.89,Rock|Pop,singer,True,"Minneapolis, Minnesota"
user_018,Taylor Swift,8,user_014,Queen,43.5,20.0,50.0,0.0,100.0,100.0,6736.42,Rock|Pop,singer,True,"London, England"
user_018,Taylor Swift,9,user_015,Bob Dylan,43.5,20.0,50.0,0.0,100.0,100.0,1220.76,Rock|Folk,singer,True,"Duluth, Minnesota | New York City, New York"
user_018,Taylor Swift,10,user_030,Bruce Springsteen,43.5,20.0,50.0,0.0,100.0,100.0,1181.74,Rock|Folk,singer,True,"Freehold, New Jersey"
user_019,Drake,1,user_059,The Weeknd,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Pop|R&B,singer,True,"Toronto, Canada"
user_019,Drake,2,user_017,Beyoncé,68.0,60.0,100.0,0.0,100.0,100.0,2094.15,R&B|Pop|Hip Hop,singer,True,"Houston, Texas"
user_019,Drake,3,user_009,Mariah Carey,59.67,60.0,66.67,0.0,100.0,100.0,550.9,Pop|R&B,singer,True,"Huntington, New York | New York City, New York"
user_019,Drake,4,user_022,Kanye West,59.67,60.0,66.67,0.0,100.0,100.0,700.83,Pop|Hip Hop,singer,True,"Atlanta, Georgia | Chicago, Illinois"
user_019,Drake,5,user_052,Adele,59.67,60.0,66.67,0.0,100.0,100.0,5712.72,Pop|R&B,singer,True,"London, England"
user_019,Drake,6,user_057,Justin Bieber,59.67,60.0,66.67,0.0,100.0,100.0,1183.14,Pop|R&B,singer,True,"London, Ontario, Canada | Atlanta, Georgia"
user_019,Drake,7,user_058,Ariana Grande,59.67,60.0,66.67,0.0,100.0,100.0,3493.74,Pop|R&B,singer,True,"Boca Raton, Florida | Los Angeles, California"
user_019,Drake,8,user_060,Post Malone,59.67,60.0,66.67,0.0,100.0,100.0,1936.35,Pop|Hip Hop,singer,True,"Syracuse, New York | Dallas, Texas"
user_019,Drake,9,user_063,Nicki Minaj,59.67,60.0,66.67,0.0,100.0,100.0,558.89,Pop|Hip Hop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_019,Drake,10,user_003,Michael Jackson,55.5,60.0,50.0,0.0,100.0,100.0,3493.74,Pop|R&B,singer,True,"Gary, Indiana | Los Angeles, California"
user_020,Rihanna,1,user_004,Madonna,67.5,100.0,50.0,0.0,100.0,100.0,0.0,Pop|Dance,singer,True,"Bay City, Michigan | New York City, New York"
user_020,Rihanna,2,user_009,Mariah Carey,67.5,100.0,50.0,0.0,100.0,100.0,0.0,Pop|R&B,singer,True,"Huntington, New York | New York City, New York"
user_020,Rihanna,3,user_012,Whitney Houston,67.5,100.0,50.0,0.0,100.0,100.0,14.35,Pop|R&B,singer,True,"Newark, New Jersey"
user_020,Rihanna,4,user_055,Lady Gaga,67.5,100.0,50.0,0.0,100.0,100.0,0.0,Pop|Dance,singer,True,"New York City, New York"
user_020,Rihanna,5,user_063,Nicki Minaj,61.25,100.0,25.0,0.0,100.0,100.0,13.17,Pop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_020,Rihanna,6,user_100,SZA,61.25,100.0,25.0,0.0,100.0,100.0,22.22,R&B,singer,True,"St. Louis, Missouri | Maplewood, New Jersey"
user_020,Rihanna,7,user_015,Bob Dylan,55.0,100.0,0.0,0.0,100.0,100.0,0.0,,singer,True,"Duluth, Minnesota | New York City, New York"
user_020,Rihanna,8,user_023,Jay Z,55.0,100.0,0.0,0.0,100.0,100.0,6.48,,singer,True,"Brooklyn, New York"
user_020,Rihanna,9,user_036,Frank Sinatra,55.0,100.0,0.0,0.0,100.0,100.0,3.45,,singer,True,"Hoboken, New Jersey"
user_020,Rihanna,10,user_003,Michael Jackson,49.75,20.0,75.0,0.0,100.0,100.0,3935.54,Pop|R&B|Dance,singer,True,"Gary, Indiana | Los Angeles, California"
user_021,Eminem,1,user_023,Jay Z,87.94,60.0,100.0,99.69,100.0,100.0,779.17,Hip Hop,singer,True,"Brooklyn, New York"
user_021,Eminem,2,user_061,Kendrick Lamar,68.0,60.0,100.0,0.0,100.0,100.0,3192.04,Hip Hop,singer,True,"Compton, California"
user_021,Eminem,3,user_062,J Cole,68.0,60.0,100.0,0.0,100.0,100.0,885.94,Hip Hop,singer,True,"Frankfurt, Germany | Fayetteville, North Carolina"
user_021,Eminem,4,user_067,Tupac Shakur,68.0,60.0,100.0,0.0,100.0,100.0,3345.85,Hip Hop,singer,True,"East Harlem, New York | Oakland, California"
user_021,Eminem,5,user_070,Wu Tang Clan,68.0,60.0,100.0,0.0,100.0,100.0,766.98,Hip Hop,singer,True,"Staten Island, New York"
user_021,Eminem,6,user_071,Public Enemy,68.0,60.0,100.0,0.0,100.0,100.0,841.43,Hip Hop,singer,True,"Long Island, New York"
user_021,Eminem,7,user_064,Cardi B,63.0,60.0,100.0,0.0,100.0,50.0,780.52,Hip Hop,singer,False,"Bronx, New York"
user_021,Eminem,8,user_019,Drake,57.33,80.0,33.33,0.0,100.0,100.0,331.67,Hip Hop,singer,True,"Toronto, Canada"
user_021,Eminem,9,user_022,Kanye West,57.33,80.0,33.33,0.0,100.0,100.0,381.84,Hip Hop,singer,True,"Atlanta, Georgia | Chicago, Illinois"
user_021,Eminem,10,user_063,Nicki Minaj,55.5,60.0,50.0,0.0,100.0,100.0,784.36,Hip Hop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_022,Kanye West,1,user_016,Aretha Franklin,77.25,80.0,33.33,99.57,100.0,100.0,381.84,Gospel,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_022,Kanye West,2,user_017,Beyoncé,59.67,60.0,66.67,0.0,100.0,100.0,1516.24,Pop|Hip Hop,singer,True,"Houston, Texas"
user_022,Kanye West,3,user_019,Drake,59.67,60.0,66.67,0.0,100.0,100.0,700.83,Pop|Hip Hop,singer,True,"Toronto, Canada"
user_022,Kanye West,4,user_060,Post Malone,59.67,60.0,66.67,0.0,100.0,100.0,1295.24,Pop|Hip Hop,singer,True,"Syracuse, New York | Dallas, Texas"
user_022,Kanye West,5,user_063,Nicki Minaj,59.67,60.0,66.67,0.0,100.0,100.0,1156.38,Pop|Hip Hop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_022,Kanye West,6,user_021,Eminem,57.33,80.0,33.33,0.0,100.0,100.0,381.84,Hip Hop,singer,True,"St. Joseph, Missouri | Detroit, Michigan"
user_022,Kanye West,7,user_012,Whitney Houston,55.5,60.0,50.0,0.0,100.0,100.0,1130.19,Gospel|Pop,singer,True,"Newark, New Jersey"
user_022,Kanye West,8,user_010,Stevie Wonder,55.25,80.0,25.0,0.0,100.0,100.0,381.84,Pop,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_022,Kanye West,9,user_040,Tina Turner,55.25,80.0,25.0,0.0,100.0,100.0,422.41,Pop,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_022,Kanye West,10,user_041,Diana Ross,55.25,80.0,25.0,0.0,100.0,100.0,381.84,Pop,singer,True,"Detroit, Michigan"
user_023,Jay Z,1,user_070,Wu Tang Clan,80.0,100.0,100.0,0.0,100.0,100.0,16.61,Hip Hop,singer,True,"Staten Island, New York"
user_023,Jay Z,2,user_021,Eminem,75.94,20.0,100.0,99.69,100.0,100.0,779.17,Hip Hop,singer,True,"St. Joseph, Missouri | Detroit, Michigan"
user_023,Jay Z,3,user_062,J Cole,70.98,20.0,100.0,99.91,100.0,50.0,760.57,Hip Hop,singer,False,"Frankfurt, Germany | Fayetteville, North Carolina"
user_023,Jay Z,4,user_064,Cardi B,70.0,100.0,100.0,0.0,100.0,0.0,19.69,Hip Hop,singer,False,"Bronx, New York"
user_023,Jay Z,5,user_071,Public Enemy,68.0,60.0,100.0,0.0,100.0,100.0,69.29,Hip Hop,singer,True,"Long Island, New York"
user_023,Jay Z,6,user_063,Nicki Minaj,64.5,100.0,50.0,0.0,100.0,70.0,10.44,Hip Hop,singer,False,"Port of Spain, Trinidad | Queens, New York"
user_023,Jay Z,7,user_072,Beastie Boys,63.33,100.0,33.33,0.0,100.0,100.0,6.48,Hip Hop,singer,True,"New York City, New York"
user_023,Jay Z,8,user_067,Tupac Shakur,56.0,20.0,100.0,0.0,100.0,100.0,4121.61,Hip Hop,singer,True,"East Harlem, New York | Oakland, California"
user_023,Jay Z,9,user_009,Mariah Carey,55.0,100.0,0.0,0.0,100.0,100.0,6.48,,singer,True,"Huntington, New York | New York City, New York"
user_023,Jay Z,10,user_012,Whitney Houston,55.0,100.0,0.0,0.0,100.0,100.0,20.3,,singer,True,"Newark, New Jersey"
user_024,Fleetwood Mac,1,user_090,Steely Dan,59.67,100.0,66.67,0.0,20.0,100.0,0.0,Pop Rock|Soft Rock,singer,True,"New York City, New York | Los Angeles, California"
user_024,Fleetwood Mac,2,user_092,Phil Collins,53.67,60.0,66.67,0.0,60.0,100.0,8755.32,Pop Rock|Soft Rock,songwriter|singer|drummer,True,"London, England"
user_024,Fleetwood Mac,3,user_056,Katy Perry,51.33,100.0,33.33,0.0,20.0,100.0,0.0,Rock,singer,True,"Santa Barbara, California | Los Angeles, California"
user_024,Fleetwood Mac,4,user_087,The Beach Boys,51.33,100.0,33.33,0.0,20.0,100.0,18.44,Rock,singer,True,"Hawthorne, California"
user_024,Fleetwood Mac,5,user_097,Lana Del Rey,51.33,100.0,33.33,0.0,20.0,100.0,0.0,Rock,singer,True,"New York City, New York | Los Angeles, California"
user_024,Fleetwood Mac,6,user_073,Red Hot Chili Peppers,49.38,100.0,0.0,0.0,62.5,100.0,0.0,,songwriter|actor|singer|drummer|guitarist,True,"Los Angeles, California"
user_024,Fleetwood Mac,7,user_001,The Beatles,45.71,60.0,33.33,0.0,62.5,100.0,8470.41,Rock,songwriter|actor|singer|drummer|guitarist,True,"Liverpool, England"
user_024,Fleetwood Mac,8,user_049,Neil Young,45.33,80.0,33.33,0.0,20.0,100.0,321.0,Rock,singer,True,"Toronto, Canada | California, USA"
user_024,Fleetwood Mac,9,user_003,Michael Jackson,43.0,100.0,0.0,0.0,20.0,100.0,0.0,,singer,True,"Gary, Indiana | Los Angeles, California"
user_024,Fleetwood Mac,10,user_026,Metallica,40.0,60.0,0.0,0.0,80.0,100.0,555.56,,songwriter|singer|drummer|guitarist,True,"Los Angeles, California | San Francisco Bay Area, California"
user_025,AC DC,1,user_077,Guns N Roses,75.49,60.0,50.0,99.97,100.0,100.0,12073.51,Hard Rock,singer,True,"Los Angeles, California"
user_025,AC DC,2,user_080,Def Leppard,75.49,60.0,50.0,99.96,100.0,100.0,16960.86,Hard Rock,singer,True,"Sheffield, England"
user_025,AC DC,3,user_085,The Who,75.49,60.0,50.0,99.97,100.0,100.0,16993.28,Hard Rock,singer,True,"London, England"
user_025,AC DC,4,user_007,Rolling Stones,75.48,60.0,50.0,99.92,100.0,100.0,16993.28,Blues Rock,singer,True,"London, England"
user_025,AC DC,5,user_078,Aerosmith,68.0,60.0,100.0,0.0,100.0,100.0,16239.96,Hard Rock|Blues Rock,singer,True,"Boston, Massachusetts"
user_025,AC DC,6,user_006,Led Zeppelin,59.67,60.0,66.67,0.0,100.0,100.0,16993.28,Hard Rock|Blues Rock,singer,True,"London, England"
user_025,AC DC,7,user_083,Deep Purple,55.5,60.0,50.0,0.0,100.0,100.0,16993.28,Hard Rock,singer,True,"London, England"
user_025,AC DC,8,user_084,The Doors,55.5,60.0,50.0,0.0,100.0,100.0,12073.51,Blues Rock,singer,True,"Los Angeles, California"
user_025,AC DC,9,user_046,Jimi Hendrix,51.33,60.0,33.33,0.0,100.0,100.0,16993.28,Blues Rock,singer,True,"Seattle, Washington | London, England"
user_025,AC DC,10,user_048,Carlos Santana,51.33,60.0,33.33,0.0,100.0,100.0,11947.37,Blues Rock,singer,True,"Autlán, Mexico | San Francisco, California"
user_026,Metallica,1,user_048,Carlos Santana,43.0,100.0,0.0,0.0,20.0,100.0,12.67,,singer,True,"Autlán, Mexico | San Francisco, California"
user_026,Metallica,2,user_067,Tupac Shakur,43.0,100.0,0.0,0.0,20.0,100.0,3.09,,singer,True,"East Harlem, New York | Oakland, California"
user_026,Metallica,3,user_075,Green Day,43.0,100.0,0.0,0.0,20.0,100.0,5.19,,singer,True,"Berkeley, California"
user_026,Metallica,4,user_077,Guns N Roses,31.5,20.0,50.0,0.0,20.0,100.0,555.56,Heavy Metal,singer,True,"Los Angeles, California"
user_026,Metallica,5,user_081,Iron Maiden,31.5,20.0,50.0,0.0,20.0,100.0,8605.49,Heavy Metal,singer,True,"London, England"
user_026,Metallica,6,user_082,Black Sabbath,31.5,20.0,50.0,0.0,20.0,100.0,8443.7,Heavy Metal,songwriter,True,"Birmingham, England"
user_026,Metallica,7,user_083,Deep Purple,31.5,20.0,50.0,0.0,20.0,100.0,8605.49,Heavy Metal,singer,True,"London, England"
user_026,Metallica,8,user_024,Fleetwood Mac,28.0,20.0,0.0,0.0,80.0,100.0,555.56,,songwriter|singer|drummer|guitarist,True,"London, England | Los Angeles, California"
user_026,Metallica,9,user_006,Led Zeppelin,27.33,20.0,33.33,0.0,20.0,100.0,8605.49,Heavy Metal,singer,True,"London, England"
user_026,Metallica,10,user_092,Phil Collins,25.0,20.0,0.0,0.0,60.0,100.0,8605.49,,songwriter|singer|drummer,True,"London, England"
user_027,Nirvana,1,user_076,Pearl Jam,72.5,100.0,100.0,0.0,50.0,100.0,0.0,Alternative Rock|Grunge,musician,True,"Seattle, Washington"
user_027,Nirvana,2,user_037,Ray Charles,59.97,100.0,0.0,99.84,0.0,100.0,0.0,,,True,"Albany, Georgia | Seattle, Washington"
user_027,Nirvana,3,user_082,Black Sabbath,43.48,20.0,0.0,99.91,50.0,100.0,7539.79,,musician,True,"Birmingham, England"
user_027,Nirvana,4,user_001,The Beatles,37.86,20.0,0.0,99.92,12.5,100.0,7413.36,,musician,True,"Liverpool, England"
user_027,Nirvana,5,user_073,Red Hot Chili Peppers,30.38,20.0,50.0,0.0,12.5,100.0,1545.04,Alternative Rock,musician,True,"Los Angeles, California"
user_027,Nirvana,6,user_028,Radiohead,24.33,20.0,33.33,0.0,0.0,100.0,7635.97,Alternative Rock,,True,"Abingdon, England"
user_027,Nirvana,7,user_029,U2,24.33,20.0,33.33,0.0,0.0,100.0,7276.7,Alternative Rock,,True,"Dublin, Ireland"
user_027,Nirvana,8,user_075,Green Day,24.33,20.0,33.33,0.0,0.0,100.0,1082.45,Alternative Rock,,True,"Berkeley, California"
user_027,Nirvana,9,user_092,Phil Collins,19.0,20.0,0.0,0.0,20.0,100.0,7699.62,,musician,True,"London, England"
user_027,Nirvana,10,user_008,Pink Floyd,17.88,20.0,0.0,0.0,12.5,100.0,7699.62,,musician,True,"London, England"
user_028,Radiohead,1,user_013,David Bowie,71.32,60.0,33.33,99.94,100.0,100.0,82.2,Art Rock,singer,True,"London, England"
user_028,Radiohead,2,user_093,Peter Gabriel,51.33,60.0,33.33,0.0,100.0,100.0,59.46,Art Rock,singer,True,"Chobham, England"
user_028,Radiohead,3,user_005,Elton John,43.0,60.0,0.0,0.0,100.0,100.0,82.2,,singer,True,"Pinner, England | London, England"
user_028,Radiohead,4,user_006,Led Zeppelin,43.0,60.0,0.0,0.0,100.0,100.0,82.2,,singer,True,"London, England"
user_028,Radiohead,5,user_007,Rolling Stones,43.0,60.0,0.0,0.0,100.0,100.0,82.2,,singer,True,"London, England"
user_028,Radiohead,6,user_014,Queen,43.0,60.0,0.0,0.0,100.0,100.0,82.2,,singer,True,"London, England"
user_028,Radiohead,7,user_046,Jimi Hendrix,43.0,60.0,0.0,0.0,100.0,100.0,82.2,,singer,True,"Seattle, Washington | London, England"
user_028,Radiohead,8,user_047,Eric Clapton,43.0,60.0,0.0,0.0,100.0,100.0,82.2,,singer,True,"Ripley, England | London, England"
user_028,Radiohead,9,user_004,Madonna,39.33,20.0,33.33,0.0,100.0,100.0,5488.37,Electronica,singer,True,"Bay City, Michigan | New York City, New York"
user_028,Radiohead,10,user_029,U2,39.33,20.0,33.33,0.0,100.0,100.0,384.71,Alternative Rock,singer,True,"Dublin, Ireland"
user_029,U2,1,user_005,Elton John,59.29,20.0,33.33,99.8,100.0,100.0,463.33,Rock,singer,True,"Pinner, England | London, England"
user_029,U2,2,user_007,Rolling Stones,39.33,20.0,33.33,0.0,100.0,100.0,463.33,Rock,singer,True,"London, England"
user_029,U2,3,user_014,Queen,39.33,20.0,33.33,0.0,100.0,100.0,463.33,Rock,singer,True,"London, England"
user_029,U2,4,user_015,Bob Dylan,39.33,20.0,33.33,0.0,100.0,100.0,5114.88,Rock,singer,True,"Duluth, Minnesota | New York City, New York"
user_029,U2,5,user_028,Radiohead,39.33,20.0,33.33,0.0,100.0,100.0,384.71,Alternative Rock,singer,True,"Abingdon, England"
user_029,U2,6,user_030,Bruce Springsteen,39.33,20.0,33.33,0.0,100.0,100.0,5166.96,Rock,singer,True,"Freehold, New Jersey"
user_029,U2,7,user_032,Paul McCartney,39.33,20.0,33.33,0.0,100.0,100.0,216.89,Rock,singer,True,"Liverpool, England"
user_029,U2,8,user_033,George Harrison,39.33,20.0,33.33,0.0,100.0,100.0,216.89,Rock,singer,True,"Liverpool, England"
user_029,U2,9,user_034,John Lennon,39.33,20.0,33.33,0.0,100.0,100.0,216.89,Rock,singer,True,"Liverpool, England"
user_029,U2,10,user_035,Ringo Starr,39.33,20.0,33.33,0.0,100.0,100.0,216.89,Rock,singer,True,"Liverpool, England"
user_030,Bruce Springsteen,1,user_015,Bob Dylan,59.67,60.0,66.67,0.0,100.0,100.0,58.94,Rock|Folk,singer,True,"Duluth, Minnesota | New York City, New York"
user_030,Bruce Springsteen,2,user_070,Wu Tang Clan,49.0,80.0,0.0,0.0,100.0,100.0,45.28,,singer,True,"Staten Island, New York"
user_030,Bruce Springsteen,3,user_079,Bon Jovi,49.0,80.0,0.0,0.0,100.0,100.0,27.35,,singer,True,"Sayreville, New Jersey"
user_030,Bruce Springsteen,4,user_018,Taylor Swift,43.5,20.0,50.0,0.0,100.0,100.0,1181.74,Rock|Folk,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_030,Bruce Springsteen,5,user_004,Madonna,43.0,60.0,0.0,0.0,100.0,100.0,58.94,,singer,True,"Bay City, Michigan | New York City, New York"
user_030,Bruce Springsteen,6,user_009,Mariah Carey,43.0,60.0,0.0,0.0,100.0,100.0,58.94,,singer,True,"Huntington, New York | New York City, New York"
user_030,Bruce Springsteen,7,user_012,Whitney Houston,43.0,60.0,0.0,0.0,100.0,100.0,57.26,,singer,True,"Newark, New Jersey"
user_030,Bruce Springsteen,8,user_005,Elton John,39.33,20.0,33.33,0.0,100.0,100.0,5621.8,Rock,singer,True,"Pinner, England | London, England"
user_030,Bruce Springsteen,9,user_007,Rolling Stones,39.33,20.0,33.33,0.0,100.0,100.0,5621.8,Rock,singer,True,"London, England"
user_030,Bruce Springsteen,10,user_014,Queen,39.33,20.0,33.33,0.0,100.0,100.0,5621.8,Rock,singer,True,"London, England"
user_032,Paul McCartney,1,user_034,John Lennon,80.0,100.0,100.0,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_032,Paul McCartney,2,user_086,The Kinks,74.0,80.0,100.0,0.0,100.0,100.0,286.91,Rock|Pop,singer,True,"London, England"
user_032,Paul McCartney,3,user_033,George Harrison,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_032,Paul McCartney,4,user_035,Ringo Starr,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_032,Paul McCartney,5,user_005,Elton John,65.67,80.0,66.67,0.0,100.0,100.0,286.91,Rock|Pop,singer,True,"Pinner, England | London, England"
user_032,Paul McCartney,6,user_007,Rolling Stones,61.5,80.0,50.0,0.0,100.0,100.0,286.91,Rock,singer,True,"London, England"
user_032,Paul McCartney,7,user_047,Eric Clapton,61.5,80.0,50.0,0.0,100.0,100.0,286.91,Rock,singer,True,"Ripley, England | London, England"
user_032,Paul McCartney,8,user_085,The Who,61.5,80.0,50.0,0.0,100.0,100.0,286.91,Rock,singer,True,"London, England"
user_032,Paul McCartney,9,user_087,The Beach Boys,59.67,60.0,66.67,0.0,100.0,100.0,8488.85,Rock|Pop,singer,True,"Hawthorne, California"
user_032,Paul McCartney,10,user_011,Prince,55.5,60.0,50.0,0.0,100.0,100.0,6178.27,Rock|Pop,singer,True,"Minneapolis, Minnesota"
user_033,George Harrison,1,user_032,Paul McCartney,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_033,George Harrison,2,user_034,John Lennon,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_033,George Harrison,3,user_035,Ringo Starr,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_033,George Harrison,4,user_056,Katy Perry,67.64,20.0,66.67,99.89,100.0,100.0,8470.41,Rock|Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_033,George Harrison,5,user_005,Elton John,47.67,20.0,66.67,0.0,100.0,100.0,286.91,Rock|Pop,singer,True,"Pinner, England | London, England"
user_033,George Harrison,6,user_014,Queen,47.67,20.0,66.67,0.0,100.0,100.0,286.91,Rock|Pop,singer,True,"London, England"
user_033,George Harrison,7,user_049,Neil Young,47.67,20.0,66.67,0.0,100.0,100.0,8277.51,Rock|Folk Rock,singer,True,"Toronto, Canada | California, USA"
user_033,George Harrison,8,user_060,Post Malone,47.67,20.0,66.67,0.0,100.0,100.0,7376.02,Rock|Pop,singer,True,"Syracuse, New York | Dallas, Texas"
user_033,George Harrison,9,user_086,The Kinks,47.67,20.0,66.67,0.0,100.0,100.0,286.91,Rock|Pop,singer,True,"London, England"
user_033,George Harrison,10,user_087,The Beach Boys,47.67,20.0,66.67,0.0,100.0,100.0,8488.85,Rock|Pop,singer,True,"Hawthorne, California"
user_034,John Lennon,1,user_005,Elton John,85.6,80.0,66.67,99.69,100.0,100.0,286.91,Rock|Pop,singer,True,"Pinner, England | London, England"
user_034,John Lennon,2,user_032,Paul McCartney,80.0,100.0,100.0,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_034,John Lennon,3,user_086,The Kinks,74.0,80.0,100.0,0.0,100.0,100.0,286.91,Rock|Pop,singer,True,"London, England"
user_034,John Lennon,4,user_033,George Harrison,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_034,John Lennon,5,user_035,Ringo Starr,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_034,John Lennon,6,user_014,Queen,65.67,80.0,66.67,0.0,100.0,100.0,286.91,Rock|Pop,singer,True,"London, England"
user_034,John Lennon,7,user_007,Rolling Stones,61.5,80.0,50.0,0.0,100.0,100.0,286.91,Rock,singer,True,"London, England"
user_034,John Lennon,8,user_047,Eric Clapton,61.5,80.0,50.0,0.0,100.0,100.0,286.91,Rock,singer,True,"Ripley, England | London, England"
user_034,John Lennon,9,user_056,Katy Perry,59.67,60.0,66.67,0.0,100.0,100.0,8470.41,Rock|Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_034,John Lennon,10,user_060,Post Malone,59.67,60.0,66.67,0.0,100.0,100.0,7376.02,Rock|Pop,singer,True,"Syracuse, New York | Dallas, Texas"
user_035,Ringo Starr,1,user_086,The Kinks,85.65,80.0,66.67,99.92,100.0,100.0,286.91,Rock|Pop,singer,True,"London, England"
user_035,Ringo Starr,2,user_002,Elvis Presley,79.64,60.0,66.67,99.86,100.0,100.0,6765.26,Country|Pop,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_035,Ringo Starr,3,user_032,Paul McCartney,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_035,Ringo Starr,4,user_033,George Harrison,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_035,Ringo Starr,5,user_034,John Lennon,71.67,100.0,66.67,0.0,100.0,100.0,0.0,Rock|Pop,singer,True,"Liverpool, England"
user_035,Ringo Starr,6,user_005,Elton John,65.67,80.0,66.67,0.0,100.0,100.0,286.91,Rock|Pop,singer,True,"Pinner, England | London, England"
user_035,Ringo Starr,7,user_014,Queen,65.67,80.0,66.67,0.0,100.0,100.0,286.91,Rock|Pop,singer,True,"London, England"
user_035,Ringo Starr,8,user_018,Taylor Swift,61.75,60.0,75.0,0.0,100.0,100.0,6479.93,Rock|Country|Pop,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_035,Ringo Starr,9,user_042,Dolly Parton,59.67,60.0,66.67,0.0,100.0,100.0,6479.93,Country|Pop,singer,True,"Sevierville, Tennessee | Nashville, Tennessee"
user_035,Ringo Starr,10,user_056,Katy Perry,59.67,60.0,66.67,0.0,100.0,100.0,8470.41,Rock|Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_036,Frank Sinatra,1,user_004,Madonna,55.0,100.0,0.0,0.0,100.0,100.0,3.45,,singer,True,"Bay City, Michigan | New York City, New York"
user_036,Frank Sinatra,2,user_009,Mariah Carey,55.0,100.0,0.0,0.0,100.0,100.0,3.45,,singer,True,"Huntington, New York | New York City, New York"
user_036,Frank Sinatra,3,user_012,Whitney Houston,55.0,100.0,0.0,0.0,100.0,100.0,12.08,,singer,True,"Newark, New Jersey"
user_036,Frank Sinatra,4,user_015,Bob Dylan,55.0,100.0,0.0,0.0,100.0,100.0,3.45,,singer,True,"Duluth, Minnesota | New York City, New York"
user_036,Frank Sinatra,5,user_020,Rihanna,55.0,100.0,0.0,0.0,100.0,100.0,3.45,,singer,True,"Saint Michael, Barbados | New York City, New York"
user_036,Frank Sinatra,6,user_023,Jay Z,55.0,100.0,0.0,0.0,100.0,100.0,9.84,,singer,True,"Brooklyn, New York"
user_036,Frank Sinatra,7,user_055,Lady Gaga,55.0,100.0,0.0,0.0,100.0,100.0,3.45,,singer,True,"New York City, New York"
user_036,Frank Sinatra,8,user_063,Nicki Minaj,55.0,100.0,0.0,0.0,100.0,100.0,14.87,,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_036,Frank Sinatra,9,user_064,Cardi B,55.0,100.0,0.0,0.0,100.0,100.0,18.43,,singer,True,"Bronx, New York"
user_036,Frank Sinatra,10,user_050,Joni Mitchell,51.33,60.0,33.33,0.0,100.0,100.0,3199.14,Jazz,singer,True,"Fort Macleod, Canada"
user_037,Ray Charles,1,user_039,James Brown,75.48,60.0,50.0,99.88,100.0,100.0,3698.21,R&B|Soul,singer,True,"Barnwell, South Carolina | Augusta, Georgia"
user_037,Ray Charles,2,user_003,Michael Jackson,55.5,60.0,50.0,0.0,100.0,100.0,1545.04,R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_037,Ray Charles,3,user_009,Mariah Carey,55.5,60.0,50.0,0.0,100.0,100.0,3865.59,R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
