user_id,user_name,match_rank,matched_user_id,matched_user_name,match_score,genre_score,role_score,age_score,genre_matches,role_matches,age_compatible,matched_location
user_021,Eminem,10,user_017,Beyoncé,73.33,13.33,40.0,20,Hip Hop,singer,True,"Houston, Texas"
user_022,Kanye West,1,user_017,Beyoncé,86.67,26.67,40.0,20,Hip Hop|Pop,singer,True,"Houston, Texas"
user_022,Kanye West,2,user_019,Drake,86.67,26.67,40.0,20,Hip Hop|Pop,singer,True,"Toronto, Canada"
user_022,Kanye West,3,user_060,Post Malone,86.67,26.67,40.0,20,Hip Hop|Pop,singer,True,"Syracuse, New York | Dallas, Texas"
user_022,Kanye West,4,user_063,Nicki Minaj,86.67,26.67,40.0,20,Hip Hop|Pop,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_022,Kanye West,5,user_012,Whitney Houston,80.0,20.0,40.0,20,Gospel|Pop,singer,True,"Newark, New Jersey"
user_022,Kanye West,6,user_002,Elvis Presley,73.33,13.33,40.0,20,Pop,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_022,Kanye West,7,user_004,Madonna,73.33,13.33,40.0,20,Pop,singer,True,"Bay City, Michigan | New York City, New York"
user_022,Kanye West,8,user_005,Elton John,73.33,13.33,40.0,20,Pop,singer,True,"Pinner, England | London, England"
user_022,Kanye West,9,user_009,Mariah Carey,73.33,13.33,40.0,20,Pop,singer,True,"Huntington, New York | New York City, New York"
user_022,Kanye West,10,user_013,David Bowie,73.33,13.33,40.0,20,Pop,singer,True,"London, England"
user_023,Jay Z,1,user_021,Eminem,100.0,40.0,40.0,20,Hip Hop,singer,True,"St. Joseph, Missouri | Detroit, Michigan"
user_023,Jay Z,2,user_067,Tupac Shakur,100.0,40.0,40.0,20,Hip Hop,singer,True,"East Harlem, New York | Oakland, California"
user_023,Jay Z,3,user_070,Wu Tang Clan,100.0,40.0,40.0,20,Hip Hop,singer,True,"Staten Island, New York"
user_023,Jay Z,4,user_071,Public Enemy,100.0,40.0,40.0,20,Hip Hop,singer,True,"Long Island, New York"
user_023,Jay Z,5,user_062,J Cole,90.0,40.0,40.0,10,Hip Hop,singer,False,"Frankfurt, Germany | Fayetteville, North Carolina"
user_023,Jay Z,6,user_061,Kendrick Lamar,84.0,40.0,40.0,4,Hip Hop,singer,False,"Compton, California"
user_023,Jay Z,7,user_064,Cardi B,80.0,40.0,40.0,0,Hip Hop,singer,False,"Bronx, New York"
user_023,Jay Z,8,user_066,Dr Dre,80.0,20.0,40.0,20,Hip Hop,singer,True,"Compton, California"
user_023,Jay Z,9,user_063,Nicki Minaj,74.0,20.0,40.0,14,Hip Hop,singer,False,"Port of Spain, Trinidad | Queens, New York"
user_023,Jay Z,10,user_022,Kanye West,73.33,13.33,40.0,20,Hip Hop,singer,True,"Atlanta, Georgia | Chicago, Illinois"
user_024,Fleetwood Mac,1,user_092,Phil Collins,70.67,26.67,24.0,20,Pop Rock|Soft Rock,songwriter|drummer|singer,True,"London, England"
user_024,Fleetwood Mac,2,user_001,The Beatles,58.33,13.33,25.0,20,Rock,songwriter|singer|actor|guitarist|drummer,True,"Liverpool, England"
user_024,Fleetwood Mac,3,user_090,Steely Dan,54.67,26.67,8.0,20,Pop Rock|Soft Rock,singer,True,"New York City, New York | Los Angeles, California"
user_024,Fleetwood Mac,4,user_026,Metallica,52.0,0.0,32.0,20,,guitarist|songwriter|drummer|singer,True,"Los Angeles, California | San Francisco Bay Area, California"
user_024,Fleetwood Mac,5,user_073,Red Hot Chili Peppers,45.0,0.0,25.0,20,,songwriter|singer|actor|guitarist|drummer,True,"Los Angeles, California"
user_024,Fleetwood Mac,6,user_005,Elton John,41.33,13.33,8.0,20,Rock,singer,True,"Pinner, England | London, England"
user_024,Fleetwood Mac,7,user_007,Rolling Stones,41.33,13.33,8.0,20,Rock,singer,True,"London, England"
user_024,Fleetwood Mac,8,user_014,Queen,41.33,13.33,8.0,20,Rock,singer,True,"London, England"
user_024,Fleetwood Mac,9,user_015,Bob Dylan,41.33,13.33,8.0,20,Rock,singer,True,"Duluth, Minnesota | New York City, New York"
user_024,Fleetwood Mac,10,user_029,U2,41.33,13.33,8.0,20,Rock,singer,True,"Dublin, Ireland"
user_025,AC DC,1,user_078,Aerosmith,100.0,40.0,40.0,20,Blues Rock|Hard Rock,singer,True,"Boston, Massachusetts"
user_025,AC DC,2,user_006,Led Zeppelin,86.67,26.67,40.0,20,Blues Rock|Hard Rock,singer,True,"London, England"
user_025,AC DC,3,user_007,Rolling Stones,80.0,20.0,40.0,20,Blues Rock,singer,True,"London, England"
user_025,AC DC,4,user_077,Guns N Roses,80.0,20.0,40.0,20,Hard Rock,singer,True,"Los Angeles, California"
user_025,AC DC,5,user_080,Def Leppard,80.0,20.0,40.0,20,Hard Rock,singer,True,"Sheffield, England"
user_025,AC DC,6,user_083,Deep Purple,80.0,20.0,40.0,20,Hard Rock,singer,True,"London, England"
user_025,AC DC,7,user_084,The Doors,80.0,20.0,40.0,20,Blues Rock,singer,True,"Los Angeles, California"
user_025,AC DC,8,user_085,The Who,80.0,20.0,40.0,20,Hard Rock,singer,True,"London, England"
user_025,AC DC,9,user_046,Jimi Hendrix,73.33,13.33,40.0,20,Blues Rock,singer,True,"Seattle, Washington | London, England"
user_025,AC DC,10,user_048,Carlos Santana,73.33,13.33,40.0,20,Blues Rock,singer,True,"Autlán, Mexico | San Francisco, California"
user_026,Metallica,1,user_024,Fleetwood Mac,52.0,0.0,32.0,20,,guitarist|songwriter|drummer|singer,True,"London, England | Los Angeles, California"
user_026,Metallica,2,user_077,Guns N Roses,48.0,20.0,8.0,20,Heavy Metal,singer,True,"Los Angeles, California"
user_026,Metallica,3,user_081,Iron Maiden,48.0,20.0,8.0,20,Heavy Metal,singer,True,"London, England"
user_026,Metallica,4,user_082,Black Sabbath,48.0,20.0,8.0,20,Heavy Metal,songwriter,True,"Birmingham, England"
user_026,Metallica,5,user_083,Deep Purple,48.0,20.0,8.0,20,Heavy Metal,singer,True,"London, England"
user_026,Metallica,6,user_092,Phil Collins,44.0,0.0,24.0,20,,songwriter|drummer|singer,True,"London, England"
user_026,Metallica,7,user_006,Led Zeppelin,41.33,13.33,8.0,20,Heavy Metal,singer,True,"London, England"
user_026,Metallica,8,user_001,The Beatles,40.0,0.0,20.0,20,,guitarist|songwriter|drummer|singer,True,"Liverpool, England"
user_026,Metallica,9,user_008,Pink Floyd,40.0,0.0,20.0,20,,guitarist|songwriter|drummer|singer,True,"London, England"
user_026,Metallica,10,user_073,Red Hot Chili Peppers,40.0,0.0,20.0,20,,guitarist|songwriter|drummer|singer,True,"Los Angeles, California"
user_027,Nirvana,1,user_076,Pearl Jam,80.0,40.0,20.0,20,Grunge|Alternative Rock,musician,True,"Seattle, Washington"
user_027,Nirvana,2,user_073,Red Hot Chili Peppers,45.0,20.0,5.0,20,Alternative Rock,musician,True,"Los Angeles, California"
user_027,Nirvana,3,user_082,Black Sabbath,40.0,0.0,20.0,20,,musician,True,"Birmingham, England"
user_027,Nirvana,4,user_028,Radiohead,33.33,13.33,0.0,20,Alternative Rock,,True,"Abingdon, England"
user_027,Nirvana,5,user_029,U2,33.33,13.33,0.0,20,Alternative Rock,,True,"Dublin, Ireland"
user_027,Nirvana,6,user_075,Green Day,33.33,13.33,0.0,20,Alternative Rock,,True,"Berkeley, California"
user_027,Nirvana,7,user_092,Phil Collins,28.0,0.0,8.0,20,,musician,True,"London, England"
user_027,Nirvana,8,user_001,The Beatles,25.0,0.0,5.0,20,,musician,True,"Liverpool, England"
user_027,Nirvana,9,user_008,Pink Floyd,25.0,0.0,5.0,20,,musician,True,"London, England"
user_027,Nirvana,10,user_002,Elvis Presley,20.0,0.0,0.0,20,,,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_028,Radiohead,1,user_004,Madonna,73.33,13.33,40.0,20,Electronica,singer,True,"Bay City, Michigan | New York City, New York"
user_028,Radiohead,2,user_013,David Bowie,73.33,13.33,40.0,20,Art Rock,singer,True,"London, England"
user_028,Radiohead,3,user_029,U2,73.33,13.33,40.0,20,Alternative Rock,singer,True,"Dublin, Ireland"
user_028,Radiohead,4,user_075,Green Day,73.33,13.33,40.0,20,Alternative Rock,singer,True,"Berkeley, California"
user_028,Radiohead,5,user_093,Peter Gabriel,73.33,13.33,40.0,20,Art Rock,singer,True,"Chobham, England"
user_028,Radiohead,6,user_002,Elvis Presley,60.0,0.0,40.0,20,,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_028,Radiohead,7,user_003,Michael Jackson,60.0,0.0,40.0,20,,singer,True,"Gary, Indiana | Los Angeles, California"
user_028,Radiohead,8,user_005,Elton John,60.0,0.0,40.0,20,,singer,True,"Pinner, England | London, England"
user_028,Radiohead,9,user_006,Led Zeppelin,60.0,0.0,40.0,20,,singer,True,"London, England"
user_028,Radiohead,10,user_007,Rolling Stones,60.0,0.0,40.0,20,,singer,True,"London, England"
user_029,U2,1,user_005,Elton John,73.33,13.33,40.0,20,Rock,singer,True,"Pinner, England | London, England"
user_029,U2,2,user_007,Rolling Stones,73.33,13.33,40.0,20,Rock,singer,True,"London, England"
user_029,U2,3,user_014,Queen,73.33,13.33,40.0,20,Rock,singer,True,"London, England"
user_029,U2,4,user_015,Bob Dylan,73.33,13.33,40.0,20,Rock,singer,True,"Duluth, Minnesota | New York City, New York"
user_029,U2,5,user_028,Radiohead,73.33,13.33,40.0,20,Alternative Rock,singer,True,"Abingdon, England"
user_029,U2,6,user_030,Bruce Springsteen,73.33,13.33,40.0,20,Rock,singer,True,"Freehold, New Jersey"
user_029,U2,7,user_032,Paul McCartney,73.33,13.33,40.0,20,Rock,singer,True,"Liverpool, England"
user_029,U2,8,user_033,George Harrison,73.33,13.33,40.0,20,Rock,singer,True,"Liverpool, England"
user_029,U2,9,user_034,John Lennon,73.33,13.33,40.0,20,Rock,singer,True,"Liverpool, England"
user_029,U2,10,user_035,Ringo Starr,73.33,13.33,40.0,20,Rock,singer,True,"Liverpool, England"
user_030,Bruce Springsteen,1,user_015,Bob Dylan,86.67,26.67,40.0,20,Folk|Rock,singer,True,"Duluth, Minnesota | New York City, New York"
user_030,Bruce Springsteen,2,user_018,Taylor Swift,80.0,20.0,40.0,20,Folk|Rock,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_030,Bruce Springsteen,3,user_005,Elton John,73.33,13.33,40.0,20,Rock,singer,True,"Pinner, England | London, England"
user_030,Bruce Springsteen,4,user_007,Rolling Stones,73.33,13.33,40.0,20,Rock,singer,True,"London, England"
user_030,Bruce Springsteen,5,user_014,Queen,73.33,13.33,40.0,20,Rock,singer,True,"London, England"
user_030,Bruce Springsteen,6,user_029,U2,73.33,13.33,40.0,20,Rock,singer,True,"Dublin, Ireland"
user_030,Bruce Springsteen,7,user_032,Paul McCartney,73.33,13.33,40.0,20,Rock,singer,True,"Liverpool, England"
user_030,Bruce Springsteen,8,user_033,George Harrison,73.33,13.33,40.0,20,Rock,singer,True,"Liverpool, England"
user_030,Bruce Springsteen,9,user_034,John Lennon,73.33,13.33,40.0,20,Rock,singer,True,"Liverpool, England"
user_030,Bruce Springsteen,10,user_035,Ringo Starr,73.33,13.33,40.0,20,Rock,singer,True,"Liverpool, England"
user_032,Paul McCartney,1,user_034,John Lennon,100.0,40.0,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_032,Paul McCartney,2,user_086,The Kinks,100.0,40.0,40.0,20,Rock|Pop,singer,True,"London, England"
user_032,Paul McCartney,3,user_005,Elton John,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Pinner, England | London, England"
user_032,Paul McCartney,4,user_033,George Harrison,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_032,Paul McCartney,5,user_035,Ringo Starr,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_032,Paul McCartney,6,user_087,The Beach Boys,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Hawthorne, California"
user_032,Paul McCartney,7,user_007,Rolling Stones,80.0,20.0,40.0,20,Rock,singer,True,"London, England"
user_032,Paul McCartney,8,user_011,Prince,80.0,20.0,40.0,20,Rock|Pop,singer,True,"Minneapolis, Minnesota"
user_032,Paul McCartney,9,user_040,Tina Turner,80.0,20.0,40.0,20,Rock|Pop,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_032,Paul McCartney,10,user_042,Dolly Parton,80.0,20.0,40.0,20,Pop,singer,True,"Sevierville, Tennessee | Nashville, Tennessee"
user_033,George Harrison,1,user_005,Elton John,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Pinner, England | London, England"
user_033,George Harrison,2,user_014,Queen,86.67,26.67,40.0,20,Rock|Pop,singer,True,"London, England"
user_033,George Harrison,3,user_032,Paul McCartney,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_033,George Harrison,4,user_034,John Lennon,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_033,George Harrison,5,user_035,Ringo Starr,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_033,George Harrison,6,user_049,Neil Young,86.67,26.67,40.0,20,Folk Rock|Rock,singer,True,"Toronto, Canada | California, USA"
user_033,George Harrison,7,user_056,Katy Perry,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_033,George Harrison,8,user_060,Post Malone,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Syracuse, New York | Dallas, Texas"
user_033,George Harrison,9,user_086,The Kinks,86.67,26.67,40.0,20,Rock|Pop,singer,True,"London, England"
user_033,George Harrison,10,user_087,The Beach Boys,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Hawthorne, California"
user_034,John Lennon,1,user_032,Paul McCartney,100.0,40.0,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_034,John Lennon,2,user_086,The Kinks,100.0,40.0,40.0,20,Rock|Pop,singer,True,"London, England"
user_034,John Lennon,3,user_005,Elton John,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Pinner, England | London, England"
user_034,John Lennon,4,user_014,Queen,86.67,26.67,40.0,20,Rock|Pop,singer,True,"London, England"
user_034,John Lennon,5,user_033,George Harrison,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_034,John Lennon,6,user_035,Ringo Starr,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_034,John Lennon,7,user_056,Katy Perry,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_034,John Lennon,8,user_060,Post Malone,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Syracuse, New York | Dallas, Texas"
user_034,John Lennon,9,user_087,The Beach Boys,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Hawthorne, California"
user_034,John Lennon,10,user_007,Rolling Stones,80.0,20.0,40.0,20,Rock,singer,True,"London, England"
user_035,Ringo Starr,1,user_018,Taylor Swift,90.0,30.0,40.0,20,Country|Rock|Pop,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_035,Ringo Starr,2,user_002,Elvis Presley,86.67,26.67,40.0,20,Country|Pop,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_035,Ringo Starr,3,user_005,Elton John,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Pinner, England | London, England"
user_035,Ringo Starr,4,user_014,Queen,86.67,26.67,40.0,20,Rock|Pop,singer,True,"London, England"
user_035,Ringo Starr,5,user_032,Paul McCartney,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_035,Ringo Starr,6,user_033,George Harrison,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_035,Ringo Starr,7,user_034,John Lennon,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Liverpool, England"
user_035,Ringo Starr,8,user_042,Dolly Parton,86.67,26.67,40.0,20,Country|Pop,singer,True,"Sevierville, Tennessee | Nashville, Tennessee"
user_035,Ringo Starr,9,user_056,Katy Perry,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_035,Ringo Starr,10,user_060,Post Malone,86.67,26.67,40.0,20,Rock|Pop,singer,True,"Syracuse, New York | Dallas, Texas"
user_036,Frank Sinatra,1,user_050,Joni Mitchell,73.33,13.33,40.0,20,Jazz,singer,True,"Fort Macleod, Canada"
user_036,Frank Sinatra,2,user_096,Amy Winehouse,73.33,13.33,40.0,20,Jazz,singer,True,"London, England"
user_036,Frank Sinatra,3,user_002,Elvis Presley,60.0,0.0,40.0,20,,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_036,Frank Sinatra,4,user_003,Michael Jackson,60.0,0.0,40.0,20,,singer,True,"Gary, Indiana | Los Angeles, California"
user_036,Frank Sinatra,5,user_004,Madonna,60.0,0.0,40.0,20,,singer,True,"Bay City, Michigan | New York City, New York"
user_036,Frank Sinatra,6,user_005,Elton John,60.0,0.0,40.0,20,,singer,True,"Pinner, England | London, England"
user_036,Frank Sinatra,7,user_006,Led Zeppelin,60.0,0.0,40.0,20,,singer,True,"London, England"
user_036,Frank Sinatra,8,user_007,Rolling Stones,60.0,0.0,40.0,20,,singer,True,"London, England"
user_036,Frank Sinatra,9,user_009,Mariah Carey,60.0,0.0,40.0,20,,singer,True,"Huntington, New York | New York City, New York"
user_036,Frank Sinatra,10,user_010,Stevie Wonder,60.0,0.0,40.0,20,,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_037,Ray Charles,1,user_003,Michael Jackson,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_037,Ray Charles,2,user_009,Mariah Carey,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
user_037,Ray Charles,3,user_010,Stevie Wonder,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_037,Ray Charles,4,user_012,Whitney Houston,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Newark, New Jersey"
user_037,Ray Charles,5,user_016,Aretha Franklin,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_037,Ray Charles,6,user_038,Marvin Gaye,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Washington, D.C. | Detroit, Michigan"
user_037,Ray Charles,7,user_039,James Brown,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Barnwell, South Carolina | Augusta, Georgia"
user_037,Ray Charles,8,user_040,Tina Turner,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_037,Ray Charles,9,user_041,Diana Ross,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Detroit, Michigan"
user_037,Ray Charles,10,user_052,Adele,80.0,20.0,40.0,20,R&B|Soul,singer,True,"London, England"
user_038,Marvin Gaye,1,user_009,Mariah Carey,86.67,26.67,40.0,20,R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
user_038,Marvin Gaye,2,user_016,Aretha Franklin,86.67,26.67,40.0,20,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_038,Marvin Gaye,3,user_039,James Brown,86.67,26.67,40.0,20,R&B|Soul,singer,True,"Barnwell, South Carolina | Augusta, Georgia"
user_038,Marvin Gaye,4,user_052,Adele,86.67,26.67,40.0,20,R&B|Soul,singer,True,"London, England"
user_038,Marvin Gaye,5,user_089,Hall Oates,86.67,26.67,40.0,20,R&B|Soul,singer,True,"Philadelphia, Pennsylvania"
user_038,Marvin Gaye,6,user_096,Amy Winehouse,86.67,26.67,40.0,20,R&B|Soul,singer,True,"London, England"
user_038,Marvin Gaye,7,user_003,Michael Jackson,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_038,Marvin Gaye,8,user_010,Stevie Wonder,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_038,Marvin Gaye,9,user_012,Whitney Houston,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Newark, New Jersey"
user_038,Marvin Gaye,10,user_037,Ray Charles,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Albany, Georgia | Seattle, Washington"
user_039,James Brown,1,user_010,Stevie Wonder,90.0,30.0,40.0,20,R&B|Funk|Soul,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_039,James Brown,2,user_054,Bruno Mars,90.0,30.0,40.0,20,R&B|Funk|Soul,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_039,James Brown,3,user_009,Mariah Carey,86.67,26.67,40.0,20,R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
user_039,James Brown,4,user_016,Aretha Franklin,86.67,26.67,40.0,20,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_039,James Brown,5,user_038,Marvin Gaye,86.67,26.67,40.0,20,R&B|Soul,singer,True,"Washington, D.C. | Detroit, Michigan"
user_039,James Brown,6,user_052,Adele,86.67,26.67,40.0,20,R&B|Soul,singer,True,"London, England"
user_039,James Brown,7,user_089,Hall Oates,86.67,26.67,40.0,20,R&B|Soul,singer,True,"Philadelphia, Pennsylvania"
user_039,James Brown,8,user_096,Amy Winehouse,86.67,26.67,40.0,20,R&B|Soul,singer,True,"London, England"
user_039,James Brown,9,user_003,Michael Jackson,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_039,James Brown,10,user_011,Prince,80.0,20.0,40.0,20,R&B|Funk,singer,True,"Minneapolis, Minnesota"
user_040,Tina Turner,1,user_003,Michael Jackson,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Gary, Indiana | Los Angeles, California"
user_040,Tina Turner,2,user_009,Mariah Carey,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Huntington, New York | New York City, New York"
user_040,Tina Turner,3,user_010,Stevie Wonder,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_040,Tina Turner,4,user_011,Prince,90.0,30.0,40.0,20,R&B|Rock|Pop,singer,True,"Minneapolis, Minnesota"
user_040,Tina Turner,5,user_012,Whitney Houston,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Newark, New Jersey"
user_040,Tina Turner,6,user_041,Diana Ross,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Detroit, Michigan"
user_040,Tina Turner,7,user_052,Adele,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"London, England"
user_040,Tina Turner,8,user_054,Bruno Mars,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_040,Tina Turner,9,user_005,Elton John,80.0,20.0,40.0,20,Rock|Pop,singer,True,"Pinner, England | London, England"
user_040,Tina Turner,10,user_014,Queen,80.0,20.0,40.0,20,Rock|Pop,singer,True,"London, England"
user_041,Diana Ross,1,user_003,Michael Jackson,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Gary, Indiana | Los Angeles, California"
user_041,Diana Ross,2,user_009,Mariah Carey,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Huntington, New York | New York City, New York"
user_041,Diana Ross,3,user_010,Stevie Wonder,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_041,Diana Ross,4,user_012,Whitney Houston,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Newark, New Jersey"
user_041,Diana Ross,5,user_040,Tina Turner,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_041,Diana Ross,6,user_052,Adele,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"London, England"
user_041,Diana Ross,7,user_054,Bruno Mars,90.0,30.0,40.0,20,R&B|Soul|Pop,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_041,Diana Ross,8,user_011,Prince,80.0,20.0,40.0,20,R&B|Pop,singer,True,"Minneapolis, Minnesota"
user_041,Diana Ross,9,user_016,Aretha Franklin,80.0,20.0,40.0,20,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_041,Diana Ross,10,user_017,Beyoncé,80.0,20.0,40.0,20,R&B|Pop,singer,True,"Houston, Texas"
user_042,Dolly Parton,1,user_002,Elvis Presley,86.67,26.67,40.0,20,Country|Pop,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_042,Dolly Parton,2,user_035,Ringo Starr,86.67,26.67,40.0,20,Country|Pop,singer,True,"Liverpool, England"
user_042,Dolly Parton,3,user_032,Paul McCartney,80.0,20.0,40.0,20,Pop,singer,True,"Liverpool, England"
user_042,Dolly Parton,4,user_034,John Lennon,80.0,20.0,40.0,20,Pop,singer,True,"Liverpool, England"
user_042,Dolly Parton,5,user_044,Willie Nelson,80.0,20.0,40.0,20,Country,singer,True,"Abbott, Texas | Austin, Texas"
user_042,Dolly Parton,6,user_086,The Kinks,80.0,20.0,40.0,20,Pop,singer,True,"London, England"
user_042,Dolly Parton,7,user_004,Madonna,73.33,13.33,40.0,20,Pop,singer,True,"Bay City, Michigan | New York City, New York"
user_042,Dolly Parton,8,user_005,Elton John,73.33,13.33,40.0,20,Pop,singer,True,"Pinner, England | London, England"
user_042,Dolly Parton,9,user_013,David Bowie,73.33,13.33,40.0,20,Pop,singer,True,"London, England"
user_042,Dolly Parton,10,user_033,George Harrison,73.33,13.33,40.0,20,Pop,singer,True,"Liverpool, England"
user_043,Johnny Cash,1,user_002,Elvis Presley,86.67,26.67,40.0,20,Rock and Roll|Country,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_043,Johnny Cash,2,user_018,Taylor Swift,80.0,20.0,40.0,20,Folk|Country,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
user_043,Johnny Cash,3,user_015,Bob Dylan,73.33,13.33,40.0,20,Folk,singer,True,"Duluth, Minnesota | New York City, New York"
user_043,Johnny Cash,4,user_030,Bruce Springsteen,73.33,13.33,40.0,20,Folk,singer,True,"Freehold, New Jersey"
user_043,Johnny Cash,5,user_035,Ringo Starr,73.33,13.33,40.0,20,Country,singer,True,"Liverpool, England"
user_043,Johnny Cash,6,user_042,Dolly Parton,73.33,13.33,40.0,20,Country,singer,True,"Sevierville, Tennessee | Nashville, Tennessee"
user_043,Johnny Cash,7,user_044,Willie Nelson,73.33,13.33,40.0,20,Country,singer,True,"Abbott, Texas | Austin, Texas"
user_043,Johnny Cash,8,user_050,Joni Mitchell,73.33,13.33,40.0,20,Folk,singer,True,"Fort Macleod, Canada"
user_043,Johnny Cash,9,user_037,Ray Charles,70.0,10.0,40.0,20,Country,singer,True,"Albany, Georgia | Seattle, Washington"
user_043,Johnny Cash,10,user_003,Michael Jackson,60.0,0.0,40.0,20,,singer,True,"Gary, Indiana | Los Angeles, California"
user_044,Willie Nelson,1,user_042,Dolly Parton,80.0,20.0,40.0,20,Country,singer,True,"Sevierville, Tennessee | Nashville, Tennessee"
user_044,Willie Nelson,2,user_002,Elvis Presley,73.33,13.33,40.0,20,Country,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_044,Willie Nelson,3,user_035,Ringo Starr,73.33,13.33,40.0,20,Country,singer,True,"Liverpool, England"
user_044,Willie Nelson,4,user_043,Johnny Cash,73.33,13.33,40.0,20,Country,singer,True,"Kingsland, Arkansas | Nashville, Tennessee"
user_044,Willie Nelson,5,user_018,Taylor Swift,70.0,10.0,40.0,20,Country,singer,True,"Reading, Pennsylvania | Nashville, Tennessee"
